ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.90,12.0630371590947,9.91019281520229,10.3058929384872,5.43504974362439,4.33743654503611
adjacent.non_tumor.91,12.0630371590947,8.02183075908386,9.54233958004827,4.33743654503611,4.76023553748922
adjacent.non_tumor.92,12.0630371590947,9.22911239136041,10.3058929384872,3.7859520980515,5.70871118482334
adjacent.non_tumor.93,11.6483061984071,8.02183075908386,9.54233958004827,5.70871118482334,3.7859520980515
adjacent.non_tumor.94,12.0630371590947,9.22911239136041,9.91019281520229,5.11537311094441,4.76023553748922
adjacent.non_tumor.95,11.6483061984071,8.92164940124098,8.62895571263495,4.33743654503611,3.7859520980515
adjacent.non_tumor.96,11.6483061984071,7.58129064081714,9.91019281520229,6.16374267778794,4.33743654503611
adjacent.non_tumor.97,11.6483061984071,9.54233958004827,9.22911239136041,5.70871118482334,3.7859520980515
adjacent.non_tumor.98,10.9580890057463,8.30895863275114,9.91019281520229,5.11537311094441,4.33743654503611
adjacent.non_tumor.99,12.0630371590947,8.62895571263495,9.91019281520229,5.43504974362439,4.33743654503611
adjacent.non_tumor.100,10.9580890057463,7.14792525945275,10.3058929384872,4.76023553748922,3.7859520980515
adjacent.non_tumor.101,10.9580890057463,9.54233958004827,8.02183075908386,5.11537311094441,4.33743654503611
adjacent.non_tumor.102,11.3079653801365,7.58129064081714,9.91019281520229,3.7859520980515,5.11537311094441
adjacent.non_tumor.103,12.0630371590947,7.58129064081714,9.91019281520229,5.43504974362439,5.11537311094441
adjacent.non_tumor.104,12.0630371590947,5.93530141243336,7.14792525945275,5.11537311094441,3.7859520980515
adjacent.non_tumor.105,11.6483061984071,7.58129064081714,9.54233958004827,5.11537311094441,4.33743654503611
adjacent.non_tumor.106,12.0630371590947,10.3058929384872,9.54233958004827,5.11537311094441,4.33743654503611
adjacent.non_tumor.107,12.0630371590947,8.92164940124098,10.3058929384872,3.7859520980515,4.33743654503611
adjacent.non_tumor.108,11.6483061984071,9.91019281520229,8.92164940124098,3.7859520980515,5.11537311094441
adjacent.non_tumor.109,12.0630371590947,8.02183075908386,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.110,12.0630371590947,8.92164940124098,10.3058929384872,4.76023553748922,4.33743654503611
adjacent.non_tumor.111,12.0630371590947,7.58129064081714,9.54233958004827,4.76023553748922,3.7859520980515
adjacent.non_tumor.112,12.0630371590947,10.3058929384872,10.9580890057463,5.43504974362439,4.33743654503611
adjacent.non_tumor.113,12.0630371590947,10.3058929384872,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.114,12.0630371590947,8.62895571263495,9.91019281520229,4.76023553748922,3.7859520980515
adjacent.non_tumor.115,12.0630371590947,10.3058929384872,8.92164940124098,4.76023553748922,3.7859520980515
adjacent.non_tumor.116,12.0630371590947,7.58129064081714,10.3058929384872,3.7859520980515,4.33743654503611
adjacent.non_tumor.117,11.6483061984071,8.92164940124098,9.91019281520229,4.76023553748922,3.7859520980515
adjacent.non_tumor.118,11.6483061984071,10.3058929384872,9.22911239136041,4.76023553748922,6.16374267778794
adjacent.non_tumor.119,11.3079653801365,6.69968905996527,9.22911239136041,4.33743654503611,3.7859520980515
adjacent.non_tumor.120,12.0630371590947,8.02183075908386,9.91019281520229,4.33743654503611,4.76023553748922
adjacent.non_tumor.121,12.0630371590947,6.69968905996527,9.91019281520229,5.11537311094441,3.7859520980515
adjacent.non_tumor.122,12.0630371590947,9.54233958004827,10.6421807720928,4.33743654503611,4.76023553748922
adjacent.non_tumor.123,11.6483061984071,9.22911239136041,8.92164940124098,5.11537311094441,4.33743654503611
adjacent.non_tumor.124,12.0630371590947,8.30895863275114,9.91019281520229,3.7859520980515,4.33743654503611
