ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.180,12.8949039967568,8.63843321481614,11.3226855626846,6.7056954225396,4.33851577095976
adjacent.non_tumor.181,12.8949039967568,8.93169968950554,11.3226855626846,6.39466679540517,3.7859520980515
adjacent.non_tumor.182,12.8949039967568,9.92217763069574,11.6636924099538,6.39466679540517,5.11797471762326
adjacent.non_tumor.183,10.9721244987163,9.92217763069574,10.6555980493414,7.15450446329111,6.39466679540517
adjacent.non_tumor.184,11.6636924099538,8.93169968950554,10.9721244987163,6.7056954225396,3.7859520980515
adjacent.non_tumor.185,9.92217763069574,9.23976436845104,8.93169968950554,5.93950757547521,4.76214215870142
adjacent.non_tumor.186,12.079234977218,9.92217763069574,10.9721244987163,6.7056954225396,6.1683958883158
adjacent.non_tumor.187,11.6636924099538,9.23976436845104,11.3226855626846,6.1683958883158,4.76214215870142
adjacent.non_tumor.188,12.8949039967568,9.92217763069574,11.6636924099538,6.1683958883158,4.33851577095976
adjacent.non_tumor.189,11.6636924099538,8.31780991755486,10.9721244987163,7.15450446329111,5.11797471762326
adjacent.non_tumor.190,12.079234977218,10.3186521182141,12.8949039967568,6.7056954225396,5.11797471762326
adjacent.non_tumor.191,11.6636924099538,9.55360452619699,11.3226855626846,5.43827694058246,3.7859520980515
adjacent.non_tumor.192,12.8949039967568,9.55360452619699,10.3186521182141,6.1683958883158,3.7859520980515
adjacent.non_tumor.193,12.079234977218,9.92217763069574,9.55360452619699,6.39466679540517,3.7859520980515
adjacent.non_tumor.194,12.079234977218,9.92217763069574,11.6636924099538,5.71247392276223,3.7859520980515
adjacent.non_tumor.195,12.8949039967568,9.92217763069574,11.6636924099538,6.39466679540517,4.76214215870142
adjacent.non_tumor.196,10.3186521182141,8.63843321481614,9.23976436845104,7.15450446329111,5.43827694058246
adjacent.non_tumor.197,11.6636924099538,8.31780991755486,10.9721244987163,6.39466679540517,4.33851577095976
adjacent.non_tumor.198,12.079234977218,10.6555980493414,10.9721244987163,6.39466679540517,4.76214215870142
adjacent.non_tumor.199,11.6636924099538,9.55360452619699,11.3226855626846,5.71247392276223,3.7859520980515
adjacent.non_tumor.200,12.8949039967568,8.93169968950554,11.3226855626846,6.7056954225396,4.76214215870142
adjacent.non_tumor.201,12.079234977218,10.3186521182141,10.9721244987163,6.1683958883158,3.7859520980515
adjacent.non_tumor.202,11.6636924099538,9.55360452619699,11.3226855626846,6.39466679540517,4.33851577095976
adjacent.non_tumor.203,11.6636924099538,9.23976436845104,9.92217763069574,6.7056954225396,3.7859520980515
adjacent.non_tumor.204,11.3226855626846,8.31780991755486,9.92217763069574,6.1683958883158,5.71247392276223
adjacent.non_tumor.205,11.6636924099538,9.92217763069574,10.6555980493414,6.1683958883158,3.7859520980515
adjacent.non_tumor.206,12.079234977218,9.92217763069574,10.3186521182141,6.7056954225396,3.7859520980515
adjacent.non_tumor.207,12.079234977218,9.92217763069574,9.55360452619699,6.1683958883158,4.76214215870142
adjacent.non_tumor.208,10.9721244987163,10.6555980493414,10.3186521182141,5.43827694058246,3.7859520980515
